order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost
O00342,2025-12-27,C2453,North,Keyboard,Electronics,1800,1000,2,0.1,70
O00343,2025-08-29,C0989,West,Desk,Furniture,9000,6300,3,0.0,40
O00344,2025-09-03,C1062,North,Desk,Furniture,9000,6300,3,0.1,70
O00345,2025-03-05,C1406,East,Backpack,Accessories,1800,850,3,0.1,150
O00346,2025-09-17,C0981,South,Keyboard,Electronics,1800,1000,2,0.0,100
O00347,2025-07-24,C1963,South,Backpack,Accessories,1800,850,2,0.1,70
O00348,2025-12-26,C1071,West,Backpack,Accessories,1800,850,4,0.1,40
O00349,2025-06-24,C1960,East,Headphones,Electronics,2500,1350,4,0.0,70
O00350,2025-09-05,C1064,North,Headphones,Electronics,2500,1350,1,0.05,40
O00351,2025-05-05,C0563,East,Desk,Furniture,9000,6300,4,0.05,70
O00352,2025-01-15,C2477,South,Laptop,Electronics,50000,41000,4,0.2,40
O00353,2025-02-16,C1317,South,Keyboard,Electronics,1800,1000,4,0.1,150
O00354,2025-11-13,C1767,East,Office Chair,Furniture,6500,4300,2,0.05,40
O00355,2025-09-27,C1479,East,Backpack,Accessories,1800,850,3,0.05,40
O00356,2025-05-14,C0898,South,Backpack,Accessories,1800,850,1,0.0,100
O00357,2025-09-12,C2431,West,Headphones,Electronics,2500,1350,1,0.0,70
O00358,2025-01-02,C0929,East,Backpack,Accessories,1800,850,3,0.0,150
O00359,2025-01-14,C2483,East,Laptop,Electronics,50000,41000,1,0.0,70
O00360,2025-07-05,C1077,North,Notebook,Stationery,150,65,1,0.0,100
O00361,2025-08-17,C0057,North,Pen Set,Stationery,250,110,2,0.1,150
O00362,2025-12-09,C0092,South,Backpack,Accessories,1800,850,2,0.1,150
O00363,2025-10-05,C2435,East,Headphones,Electronics,2500,1350,1,0.0,150
O00364,2025-04-04,C1320,South,Backpack,Accessories,1800,850,4,0.1,100
O00365,2025-10-25,C0970,East,Laptop,Electronics,50000,41000,3,0.0,150
O00366,2025-06-29,C2029,North,Desk,Furniture,9000,6300,4,0.05,70
O00367,2025-10-29,C1543,East,Office Chair,Furniture,6500,4300,4,0.3,150
O00368,2025-03-05,C1652,West,Keyboard,Electronics,1800,1000,3,0.1,150
O00369,2025-01-10,C1714,East,Laptop,Electronics,50000,41000,2,0.0,70
O00370,2025-01-22,C0497,East,Pen Set,Stationery,250,110,4,0.05,40
O00371,2025-12-28,C0221,West,Keyboard,Electronics,1800,1000,3,0.1,100
O00372,2025-01-30,C1821,North,Notebook,Stationery,150,65,2,0.0,40
O00373,2025-12-09,C0055,East,Office Chair,Furniture,6500,4300,2,0.3,40
O00374,2025-09-23,C1799,West,Keyboard,Electronics,1800,1000,1,0.05,150
O00375,2025-02-23,C0325,South,Backpack,Accessories,1800,850,4,0.0,100
O00376,2025-11-12,C0657,North,Laptop,Electronics,50000,41000,4,0.1,100
O00377,2025-02-22,C1770,West,Notebook,Stationery,150,65,3,0.1,150
O00378,2025-02-22,C1558,North,Notebook,Stationery,150,65,1,0.05,150
O00379,2025-07-30,C1954,South,Office Chair,Furniture,6500,4300,4,0.3,150
O00380,2025-04-16,C1528,North,Keyboard,Electronics,1800,1000,1,0.3,40
O00381,2025-04-17,C0120,South,Laptop,Electronics,50000,41000,1,0.0,70
O00382,2025-03-13,C2100,South,Backpack,Accessories,1800,850,1,0.0,150
O00383,2025-08-10,C0540,South,Backpack,Accessories,1800,850,2,0.05,40
O00384,2025-01-10,C0341,West,Headphones,Electronics,2500,1350,2,0.1,40
O00385,2025-03-31,C2197,South,Laptop,Electronics,50000,41000,4,0.1,100
O00386,2025-07-22,C0488,South,Laptop,Electronics,50000,41000,2,0.0,70
O00387,2025-06-27,C1341,West,Laptop,Electronics,50000,41000,4,0.3,40
O00388,2025-09-13,C1215,West,Pen Set,Stationery,250,110,2,0.05,150
O00389,2025-03-20,C1924,North,Backpack,Accessories,1800,850,3,0.2,70
O00390,2025-08-25,C0111,North,Headphones,Electronics,2500,1350,3,0.2,70
O00391,2025-10-05,C0267,East,Notebook,Stationery,150,65,4,0.0,100
O00392,2025-05-22,C1039,West,Headphones,Electronics,2500,1350,4,0.0,100
O00393,2025-04-04,C1184,South,Keyboard,Electronics,1800,1000,4,0.0,70
O00394,2025-07-22,C1971,North,Desk,Furniture,9000,6300,4,0.3,150
O00395,2025-07-31,C1515,East,Notebook,Stationery,150,65,1,0.05,70
O00396,2025-02-04,C0372,East,Pen Set,Stationery,250,110,1,0.2,150
O00397,2025-07-26,C2448,South,Laptop,Electronics,50000,41000,2,0.05,150
O00398,2025-02-26,C1150,West,Headphones,Electronics,2500,1350,1,0.05,40
O00399,2025-07-27,C2412,West,Keyboard,Electronics,1800,1000,2,0.3,150
O00400,2025-12-07,C2475,East,Keyboard,Electronics,1800,1000,3,0.05,40
O00401,2025-07-16,C0130,East,Backpack,Accessories,1800,850,2,0.1,70
O00402,2025-10-05,C1265,East,Pen Set,Stationery,250,110,1,0.05,150
O00403,2025-04-24,C1056,South,Keyboard,Electronics,1800,1000,4,0.0,40
O00404,2025-12-03,C1246,South,Backpack,Accessories,1800,850,2,0.0,100
O00405,2025-10-24,C0775,East,Office Chair,Furniture,6500,4300,4,0.0,150
O00406,2025-12-01,C1397,East,Desk,Furniture,9000,6300,3,0.1,70
O00407,2025-09-28,C1231,South,Office Chair,Furniture,6500,4300,3,0.05,40
O00408,2025-08-26,C0466,North,Headphones,Electronics,2500,1350,4,0.05,40
O00409,2025-07-11,C0722,East,Backpack,Accessories,1800,850,2,0.0,100
O00410,2025-12-05,C0368,East,Laptop,Electronics,50000,41000,1,0.1,40
O00411,2025-11-06,C2110,South,Headphones,Electronics,2500,1350,4,0.2,40
O00412,2025-06-02,C1694,South,Headphones,Electronics,2500,1350,3,0.1,150
O00413,2025-02-01,C0969,North,Keyboard,Electronics,1800,1000,2,0.3,100
O00414,2025-01-02,C0990,West,Headphones,Electronics,2500,1350,3,0.0,70
O00415,2025-03-27,C0198,West,Laptop,Electronics,50000,41000,2,0.0,40
O00416,2025-01-23,C0725,South,Notebook,Stationery,150,65,4,0.1,150
O00417,2025-03-19,C2312,South,Backpack,Accessories,1800,850,3,0.0,100
O00418,2025-02-09,C0079,East,Laptop,Electronics,50000,41000,2,0.1,40
O00419,2025-12-25,C0366,South,Keyboard,Electronics,1800,1000,3,0.2,150
O00420,2025-02-04,C2116,West,Desk,Furniture,9000,6300,4,0.0,40
O00421,2025-08-17,C1301,North,Backpack,Accessories,1800,850,2,0.3,100
O00422,2025-05-09,C0081,North,Notebook,Stationery,150,65,4,0.0,100
O00423,2025-03-05,C1225,South,Pen Set,Stationery,250,110,1,0.1,70
O00424,2025-09-13,C1875,North,Desk,Furniture,9000,6300,1,0.05,150
O00425,2025-12-21,C0863,East,Office Chair,Furniture,6500,4300,4,0.1,100
O00426,2025-10-16,C0955,West,Headphones,Electronics,2500,1350,3,0.0,70
O00427,2025-12-22,C1579,North,Pen Set,Stationery,250,110,1,0.3,40
O00428,2025-08-04,C1497,South,Pen Set,Stationery,250,110,3,0.3,70
O00429,2025-09-03,C2258,East,Laptop,Electronics,50000,41000,2,0.1,70
O00430,2025-02-23,C0620,West,Notebook,Stationery,150,65,2,0.1,100
O00431,2025-11-08,C0691,South,Laptop,Electronics,50000,41000,2,0.1,70
O00432,2025-09-30,C0389,North,Notebook,Stationery,150,65,2,0.1,40
O00433,2025-04-03,C1663,South,Pen Set,Stationery,250,110,4,0.1,100
O00434,2025-05-10,C1334,South,Headphones,Electronics,2500,1350,2,0.1,70
O00435,2025-08-11,C0868,East,Office Chair,Furniture,6500,4300,2,0.2,70
O00436,2025-01-05,C1740,South,Laptop,Electronics,50000,41000,4,0.1,100
O00437,2025-10-26,C0942,North,Desk,Furniture,9000,6300,3,0.0,150
O00438,2025-04-13,C0489,East,Backpack,Accessories,1800,850,1,0.3,40
O00439,2025-01-28,C1350,South,Laptop,Electronics,50000,41000,3,0.0,150
O00440,2025-05-01,C1091,North,Office Chair,Furniture,6500,4300,3,0.0,100
O00441,2025-11-02,C1014,South,Backpack,Accessories,1800,850,3,0.3,100
O00442,2025-04-11,C1112,West,Keyboard,Electronics,1800,1000,1,0.0,40
O00443,2025-07-16,C2286,East,Headphones,Electronics,2500,1350,2,0.0,100
O00444,2025-10-24,C0540,North,Office Chair,Furniture,6500,4300,3,0.1,100
O00445,2025-01-13,C0690,East,Desk,Furniture,9000,6300,3,0.2,100
O00446,2025-10-05,C1413,North,Notebook,Stationery,150,65,3,0.0,150
O00447,2025-04-16,C0117,South,Keyboard,Electronics,1800,1000,4,0.05,150
O00448,2025-09-11,C0365,South,Backpack,Accessories,1800,850,3,0.0,150
O00449,2025-03-10,C1416,North,Desk,Furniture,9000,6300,2,0.05,70
O00450,2025-02-20,C1275,South,Keyboard,Electronics,1800,1000,3,0.05,100
O00451,2025-10-15,C1633,West,Backpack,Accessories,1800,850,2,0.0,40
O00452,2025-10-22,C0284,North,Backpack,Accessories,1800,850,2,0.3,100
O00453,2025-12-25,C2135,West,Office Chair,Furniture,6500,4300,3,0.1,40
O00454,2025-09-05,C1214,East,Laptop,Electronics,50000,41000,2,0.2,70
O00455,2025-06-20,C0388,South,Desk,Furniture,9000,6300,3,0.3,100
O00456,2025-03-13,C0779,North,Desk,Furniture,9000,6300,3,0.3,70
O00457,2025-04-18,C0569,North,Headphones,Electronics,2500,1350,4,0.1,150
O00458,2025-08-25,C1131,North,Notebook,Stationery,150,65,1,0.05,40
O00459,2025-05-07,C1174,South,Pen Set,Stationery,250,110,2,0.2,150
O00460,2025-06-26,C1085,West,Laptop,Electronics,50000,41000,4,0.1,100
O00461,2025-03-03,C1153,West,Notebook,Stationery,150,65,2,0.0,70
O00462,2025-06-10,C2270,North,Headphones,Electronics,2500,1350,3,0.05,40
O00463,2025-03-28,C2398,North,Notebook,Stationery,150,65,3,0.05,40
O00464,2025-02-10,C1225,North,Office Chair,Furniture,6500,4300,4,0.05,70
O00465,2025-02-18,C2408,West,Laptop,Electronics,50000,41000,1,0.2,100
O00466,2025-07-09,C2047,North,Backpack,Accessories,1800,850,2,0.05,100
O00467,2025-05-14,C2050,North,Headphones,Electronics,2500,1350,2,0.0,70
O00468,2025-02-06,C0565,East,Desk,Furniture,9000,6300,3,0.0,100
O00469,2025-07-07,C1097,South,Headphones,Electronics,2500,1350,4,0.2,100
O00470,2025-03-01,C0881,North,Backpack,Accessories,1800,850,1,0.05,70
O00471,2025-01-06,C0242,East,Notebook,Stationery,150,65,1,0.05,70
O00472,2025-02-18,C0188,North,Pen Set,Stationery,250,110,4,0.2,70
O00473,2025-06-13,C1557,North,Office Chair,Furniture,6500,4300,3,0.2,100
O00474,2025-12-15,C1052,North,Office Chair,Furniture,6500,4300,3,0.1,100
O00475,2025-03-30,C2065,South,Notebook,Stationery,150,65,1,0.1,40
O00476,2025-04-14,C1672,West,Pen Set,Stationery,250,110,3,0.0,150
O00477,2025-03-30,C0213,South,Pen Set,Stationery,250,110,2,0.3,40
O00478,2025-05-10,C2096,East,Laptop,Electronics,50000,41000,3,0.1,100
O00479,2025-09-19,C1241,South,Notebook,Stationery,150,65,1,0.1,40
O00480,2025-04-28,C1415,East,Laptop,Electronics,50000,41000,2,0.0,70
O00481,2025-08-29,C2415,West,Keyboard,Electronics,1800,1000,3,0.1,100
O00482,2025-11-24,C1601,South,Pen Set,Stationery,250,110,3,0.05,150
O00483,2025-12-12,C0056,West,Keyboard,Electronics,1800,1000,4,0.05,100
O00484,2025-07-25,C0444,East,Pen Set,Stationery,250,110,4,0.1,40
O00485,2025-09-18,C1066,East,Office Chair,Furniture,6500,4300,1,0.2,150
O00486,2025-12-02,C0094,North,Headphones,Electronics,2500,1350,1,0.05,70
O00487,2025-10-15,C0419,East,Keyboard,Electronics,1800,1000,2,0.2,70
O00488,2025-04-20,C1980,South,Desk,Furniture,9000,6300,4,0.0,40
O00489,2025-02-18,C0357,West,Pen Set,Stationery,250,110,2,0.1,100
O00490,2025-02-11,C0418,West,Desk,Furniture,9000,6300,4,0.0,70
O00491,2025-11-18,C1262,South,Backpack,Accessories,1800,850,1,0.0,40
O00492,2025-07-23,C0228,West,Pen Set,Stationery,250,110,4,0.2,100
O00493,2025-04-19,C0640,West,Pen Set,Stationery,250,110,1,0.0,40
O00494,2025-05-07,C2344,South,Desk,Furniture,9000,6300,4,0.3,100
O00495,2025-04-13,C1579,North,Keyboard,Electronics,1800,1000,4,0.05,100
O00496,2025-10-20,C2409,North,Office Chair,Furniture,6500,4300,2,0.1,150
O00497,2025-08-12,C0886,North,Laptop,Electronics,50000,41000,2,0.0,100
O00498,2025-11-17,C1541,North,Keyboard,Electronics,1800,1000,3,0.1,100
O00499,2025-04-21,C0597,West,Backpack,Accessories,1800,850,3,0.3,40
O00500,2025-06-22,C0947,North,Office Chair,Furniture,6500,4300,1,0.1,40
O00501,2025-02-14,C0437,East,Laptop,Electronics,50000,41000,1,0.05,100
O00502,2025-12-21,C2084,East,Notebook,Stationery,150,65,4,0.2,100
O00503,2025-07-06,C0461,East,Backpack,Accessories,1800,850,4,0.1,100
O00504,2025-07-21,C0512,North,Pen Set,Stationery,250,110,1,0.0,100
O00505,2025-05-31,C1160,South,Keyboard,Electronics,1800,1000,4,0.1,150
O00506,2025-04-09,C1074,East,Office Chair,Furniture,6500,4300,4,0.1,100
O00507,2025-12-13,C0785,South,Desk,Furniture,9000,6300,4,0.2,40
O00508,2025-06-28,C0893,North,Headphones,Electronics,2500,1350,1,0.05,70
O00509,2025-09-04,C0738,East,Keyboard,Electronics,1800,1000,3,0.05,70
O00510,2025-01-14,C2282,North,Headphones,Electronics,2500,1350,1,0.3,100
O00511,2025-04-11,C1451,South,Backpack,Accessories,1800,850,1,0.1,100
O00512,2025-10-21,C2300,South,Notebook,Stationery,150,65,1,0.1,100
O00513,2025-02-02,C2468,North,Pen Set,Stationery,250,110,2,0.3,100
O00514,2025-02-07,C1628,West,Pen Set,Stationery,250,110,3,0.0,70
O00515,2025-10-23,C2065,North,Backpack,Accessories,1800,850,1,0.05,40
O00516,2025-04-23,C0277,West,Laptop,Electronics,50000,41000,1,0.2,150
O00517,2025-04-10,C2374,West,Backpack,Accessories,1800,850,2,0.1,70
O00518,2025-07-26,C1206,South,Laptop,Electronics,50000,41000,1,0.3,40
O00519,2025-03-13,C1784,South,Office Chair,Furniture,6500,4300,4,0.1,150
O00520,2025-01-16,C0614,North,Desk,Furniture,9000,6300,1,0.05,40
O00521,2025-01-02,C0239,West,Keyboard,Electronics,1800,1000,2,0.05,70
O00522,2025-01-29,C2213,East,Headphones,Electronics,2500,1350,2,0.0,100
O00523,2025-02-27,C1124,North,Headphones,Electronics,2500,1350,1,0.3,70
O00524,2025-09-12,C0347,South,Pen Set,Stationery,250,110,4,0.0,150
O00525,2025-04-19,C1647,North,Keyboard,Electronics,1800,1000,1,0.1,70
O00526,2025-01-27,C0136,South,Keyboard,Electronics,1800,1000,2,0.05,100
O00527,2025-01-06,C1127,South,Backpack,Accessories,1800,850,3,0.0,70
O00528,2025-06-24,C1762,North,Headphones,Electronics,2500,1350,2,0.0,70
O00529,2025-11-03,C1802,West,Backpack,Accessories,1800,850,2,0.1,70
O00530,2025-05-04,C1134,North,Backpack,Accessories,1800,850,1,0.0,150
O00531,2025-01-24,C0925,South,Desk,Furniture,9000,6300,2,0.3,150
O00532,2025-03-25,C2096,East,Headphones,Electronics,2500,1350,1,0.3,70
O00533,2025-07-02,C0462,West,Headphones,Electronics,2500,1350,2,0.0,70
O00534,2025-03-10,C0187,South,Keyboard,Electronics,1800,1000,2,0.2,70
O00535,2025-12-24,C0393,West,Desk,Furniture,9000,6300,2,0.05,100
O00536,2025-10-06,C2003,South,Headphones,Electronics,2500,1350,1,0.0,100
O00537,2025-05-06,C1175,West,Office Chair,Furniture,6500,4300,4,0.05,100
O00538,2025-12-14,C0094,North,Laptop,Electronics,50000,41000,1,0.2,70
O00539,2025-04-29,C0422,East,Desk,Furniture,9000,6300,1,0.1,70
O00540,2025-02-21,C0071,North,Laptop,Electronics,50000,41000,1,0.0,100
O00541,2025-12-09,C2037,West,Notebook,Stationery,150,65,4,0.1,150
O00542,2025-12-17,C1154,West,Laptop,Electronics,50000,41000,2,0.1,150
O00543,2025-04-25,C0171,South,Headphones,Electronics,2500,1350,2,0.1,40
O00544,2025-08-06,C0554,South,Headphones,Electronics,2500,1350,4,0.1,40
O00545,2025-03-05,C1542,South,Pen Set,Stationery,250,110,1,0.2,100
O00546,2025-08-23,C1485,North,Laptop,Electronics,50000,41000,1,0.1,40
O00547,2025-09-09,C2049,East,Office Chair,Furniture,6500,4300,1,0.0,100
O00548,2025-09-17,C0065,East,Desk,Furniture,9000,6300,3,0.2,70
O00549,2025-07-27,C0174,South,Desk,Furniture,9000,6300,4,0.05,40
O00550,2025-09-15,C0089,North,Notebook,Stationery,150,65,3,0.1,100
O00551,2025-07-22,C0986,West,Pen Set,Stationery,250,110,4,0.1,100
O00552,2025-10-27,C1818,North,Office Chair,Furniture,6500,4300,4,0.05,100
O00553,2025-03-07,C1658,East,Pen Set,Stationery,250,110,2,0.0,150
O00554,2025-06-26,C0526,North,Keyboard,Electronics,1800,1000,1,0.1,150
O00555,2025-06-01,C1644,North,Backpack,Accessories,1800,850,1,0.2,70
O00556,2025-07-14,C1642,North,Desk,Furniture,9000,6300,4,0.2,100
O00557,2025-02-21,C0479,South,Notebook,Stationery,150,65,3,0.1,150
O00558,2025-04-29,C1875,East,Backpack,Accessories,1800,850,4,0.0,150
O00559,2025-12-15,C1056,South,Pen Set,Stationery,250,110,3,0.05,100
O00560,2025-02-08,C0149,East,Pen Set,Stationery,250,110,4,0.2,40
O00561,2025-08-20,C0977,East,Desk,Furniture,9000,6300,4,0.05,70
O00562,2025-08-31,C1925,North,Laptop,Electronics,50000,41000,4,0.1,40
O00563,2025-06-23,C1741,North,Office Chair,Furniture,6500,4300,4,0.05,40
O00564,2025-01-13,C0672,East,Headphones,Electronics,2500,1350,1,0.0,70
O00565,2025-01-13,C1893,East,Backpack,Accessories,1800,850,3,0.1,70
O00566,2025-04-11,C0974,South,Headphones,Electronics,2500,1350,4,0.1,150
O00567,2025-02-07,C1151,North,Headphones,Electronics,2500,1350,2,0.1,70
O00568,2025-02-04,C0217,West,Headphones,Electronics,2500,1350,4,0.0,40
O00569,2025-02-28,C2493,North,Notebook,Stationery,150,65,2,0.2,40
O00570,2025-03-11,C2097,East,Desk,Furniture,9000,6300,1,0.05,40
O00571,2025-11-03,C0488,North,Backpack,Accessories,1800,850,3,0.2,70
O00572,2025-08-22,C1402,East,Office Chair,Furniture,6500,4300,1,0.1,70
O00573,2025-01-12,C1951,South,Keyboard,Electronics,1800,1000,2,0.05,70
O00574,2025-08-18,C1262,East,Laptop,Electronics,50000,41000,4,0.1,70
O00575,2025-02-19,C0527,North,Laptop,Electronics,50000,41000,1,0.1,70
O00576,2025-06-03,C2422,South,Keyboard,Electronics,1800,1000,1,0.1,100
O00577,2025-01-14,C0673,North,Backpack,Accessories,1800,850,4,0.1,40
O00578,2025-02-02,C0837,East,Desk,Furniture,9000,6300,4,0.0,150
O00579,2025-02-18,C0930,North,Backpack,Accessories,1800,850,2,0.3,70
O00580,2025-06-08,C2227,North,Laptop,Electronics,50000,41000,2,0.05,40
O00581,2025-06-19,C1251,East,Laptop,Electronics,50000,41000,4,0.0,40
O00582,2025-05-09,C1800,North,Pen Set,Stationery,250,110,3,0.2,100
O00583,2025-08-15,C2254,North,Laptop,Electronics,50000,41000,4,0.0,100
O00584,2025-09-20,C2322,West,Laptop,Electronics,50000,41000,1,0.3,40
O00585,2025-09-23,C2142,West,Office Chair,Furniture,6500,4300,3,0.05,70
O00586,2025-07-31,C2270,West,Backpack,Accessories,1800,850,3,0.0,40
O00587,2025-07-19,C2371,South,Notebook,Stationery,150,65,1,0.0,150
O00588,2025-06-29,C2478,South,Laptop,Electronics,50000,41000,3,0.0,70
O00589,2025-03-28,C1608,East,Pen Set,Stationery,250,110,1,0.0,150
O00590,2025-06-27,C0330,North,Pen Set,Stationery,250,110,4,0.0,100
O00591,2025-01-04,C0284,East,Pen Set,Stationery,250,110,3,0.05,150
O00592,2025-12-19,C1991,North,Backpack,Accessories,1800,850,1,0.05,100
O00593,2025-05-16,C0791,West,Headphones,Electronics,2500,1350,3,0.05,40
O00594,2025-10-04,C2012,East,Backpack,Accessories,1800,850,1,0.0,100
O00595,2025-12-16,C2337,South,Keyboard,Electronics,1800,1000,4,0.0,70
O00596,2025-07-01,C1611,South,Pen Set,Stationery,250,110,1,0.0,150
O00597,2025-11-11,C1911,North,Desk,Furniture,9000,6300,3,0.0,70
O00598,2025-06-24,C0698,South,Pen Set,Stationery,250,110,1,0.05,40
O00599,2025-02-18,C1087,East,Notebook,Stationery,150,65,1,0.0,40
O00600,2025-01-10,C2413,South,Notebook,Stationery,150,65,4,0.05,100
O00601,2025-02-19,C2043,South,Desk,Furniture,9000,6300,2,0.3,40
O00602,2025-12-11,C0512,North,Pen Set,Stationery,250,110,1,0.0,100
O00603,2025-06-23,C2341,East,Notebook,Stationery,150,65,3,0.0,40
O00604,2025-04-27,C1249,South,Headphones,Electronics,2500,1350,1,0.1,40
O00605,2025-06-12,C2110,North,Pen Set,Stationery,250,110,3,0.05,100
O00606,2025-04-04,C1304,West,Desk,Furniture,9000,6300,4,0.0,70
O00607,2025-11-14,C1510,South,Keyboard,Electronics,1800,1000,3,0.2,100
O00608,2025-12-31,C0405,South,Desk,Furniture,9000,6300,1,0.1,40
O00609,2025-01-31,C0847,West,Backpack,Accessories,1800,850,1,0.3,40
O00610,2025-09-20,C1807,South,Pen Set,Stationery,250,110,1,0.3,40
O00611,2025-05-03,C2106,West,Pen Set,Stationery,250,110,3,0.1,70
O00612,2025-01-18,C0223,East,Office Chair,Furniture,6500,4300,3,0.1,70
O00613,2025-12-03,C0193,East,Pen Set,Stationery,250,110,3,0.05,70
O00614,2025-01-23,C1733,North,Office Chair,Furniture,6500,4300,2,0.2,40
O00615,2025-03-17,C1118,North,Notebook,Stationery,150,65,1,0.1,70
O00616,2025-01-10,C2122,South,Notebook,Stationery,150,65,4,0.05,150
O00617,2025-06-22,C0171,North,Headphones,Electronics,2500,1350,3,0.0,40
O00618,2025-08-07,C0874,North,Keyboard,Electronics,1800,1000,3,0.1,150
O00619,2025-04-28,C0089,South,Laptop,Electronics,50000,41000,1,0.1,70
O00620,2025-01-27,C1774,East,Headphones,Electronics,2500,1350,2,0.2,100
O00621,2025-02-12,C2145,North,Office Chair,Furniture,6500,4300,2,0.0,100
O00622,2025-12-07,C0392,East,Office Chair,Furniture,6500,4300,3,0.2,100
O00623,2025-10-22,C0810,West,Headphones,Electronics,2500,1350,4,0.0,150
O00624,2025-12-08,C2115,East,Office Chair,Furniture,6500,4300,4,0.1,150
O00625,2025-07-13,C0104,West,Desk,Furniture,9000,6300,3,0.05,40
O00626,2025-07-19,C2381,East,Headphones,Electronics,2500,1350,2,0.05,70
O00627,2025-10-14,C2218,North,Keyboard,Electronics,1800,1000,2,0.05,100
O00628,2025-08-14,C0382,South,Keyboard,Electronics,1800,1000,3,0.0,100
O00629,2025-06-09,C0348,West,Desk,Furniture,9000,6300,2,0.0,150
O00630,2025-04-17,C1730,East,Keyboard,Electronics,1800,1000,2,0.2,100
O00631,2025-06-27,C0026,West,Notebook,Stationery,150,65,4,0.0,70
O00632,2025-01-24,C1265,West,Keyboard,Electronics,1800,1000,3,0.1,150
O00633,2025-03-12,C0165,North,Office Chair,Furniture,6500,4300,2,0.1,100
O00634,2025-09-27,C1329,South,Office Chair,Furniture,6500,4300,3,0.0,150
O00635,2025-11-13,C0876,East,Headphones,Electronics,2500,1350,2,0.2,100
O00636,2025-02-07,C1767,North,Notebook,Stationery,150,65,1,0.2,40
O00637,2025-02-05,C2202,South,Headphones,Electronics,2500,1350,4,0.2,150
O00638,2025-02-01,C1222,West,Keyboard,Electronics,1800,1000,2,0.2,100
O00639,2025-10-16,C1605,East,Pen Set,Stationery,250,110,2,0.1,40
O00640,2025-04-24,C1501,North,Backpack,Accessories,1800,850,1,0.3,70
O00641,2025-04-30,C2463,East,Notebook,Stationery,150,65,4,0.0,70
O00642,2025-01-05,C0578,North,Backpack,Accessories,1800,850,3,0.0,70
O00643,2025-12-21,C0598,West,Pen Set,Stationery,250,110,2,0.1,100
O00644,2025-06-08,C0947,North,Office Chair,Furniture,6500,4300,3,0.0,100
O00645,2025-10-19,C1842,West,Pen Set,Stationery,250,110,2,0.1,40
O00646,2025-09-16,C2164,South,Keyboard,Electronics,1800,1000,2,0.05,100
O00647,2025-02-21,C0696,South,Office Chair,Furniture,6500,4300,2,0.05,70
O00648,2025-10-20,C0275,South,Desk,Furniture,9000,6300,1,0.2,40
O00649,2025-07-20,C1522,North,Backpack,Accessories,1800,850,4,0.0,150
O00650,2025-08-09,C1494,South,Pen Set,Stationery,250,110,4,0.0,70
O00651,2025-03-15,C0937,West,Office Chair,Furniture,6500,4300,4,0.1,40
