order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost,gross_sales,revenue,cost,profit,month,discount_band
O01795,2025-01-14,C1462,North,Office Chair,Furniture,6500,4300,2,0.2,150,13000,10400.0,8750,1650.0,2025-01,High (>10%)
O01868,2025-01-14,C1743,North,Pen Set,Stationery,250,110,4,0.0,150,1000,1000.0,590,410.0,2025-01,None
O02315,2025-01-14,C2160,North,Headphones,Electronics,2500,1350,1,0.3,100,2500,1750.0,1450,300.0,2025-01,High (>10%)
O02741,2025-01-14,C1243,South,Headphones,Electronics,2500,1350,2,0.05,150,5000,4750.0,2850,1900.0,2025-01,Low (1-10%)
O03136,2025-01-14,C1585,South,Laptop,Electronics,50000,41000,3,0.1,70,150000,135000.0,123070,11930.0,2025-01,Low (1-10%)
O03349,2025-01-14,C0872,West,Laptop,Electronics,50000,41000,4,0.05,40,200000,190000.0,164040,25960.0,2025-01,Low (1-10%)
O03353,2025-01-14,C0674,South,Laptop,Electronics,50000,41000,1,0.1,40,50000,45000.0,41040,3960.0,2025-01,Low (1-10%)
O03492,2025-01-14,C1457,North,Notebook,Stationery,150,65,3,0.1,150,450,405.0,345,60.0,2025-01,Low (1-10%)
O04436,2025-01-14,C1435,South,Backpack,Accessories,1800,850,4,0.0,150,7200,7200.0,3550,3650.0,2025-01,None
O04613,2025-01-14,C1135,East,Pen Set,Stationery,250,110,4,0.05,150,1000,950.0,590,360.0,2025-01,Low (1-10%)
O04637,2025-01-14,C1860,North,Pen Set,Stationery,250,110,4,0.05,100,1000,950.0,540,410.0,2025-01,Low (1-10%)
O05502,2025-01-14,C1807,West,Headphones,Electronics,2500,1350,2,0.1,150,5000,4500.0,2850,1650.0,2025-01,Low (1-10%)
O05552,2025-01-14,C0450,North,Keyboard,Electronics,1800,1000,2,0.2,40,3600,2880.0,2040,840.0,2025-01,High (>10%)
O05890,2025-01-14,C1965,South,Keyboard,Electronics,1800,1000,3,0.0,150,5400,5400.0,3150,2250.0,2025-01,None
O00279,2025-01-15,C0406,South,Laptop,Electronics,50000,41000,2,0.0,150,100000,100000.0,82150,17850.0,2025-01,None
O00352,2025-01-15,C2477,South,Laptop,Electronics,50000,41000,4,0.2,40,200000,160000.0,164040,-4040.0,2025-01,High (>10%)
O00706,2025-01-15,C1909,North,Desk,Furniture,9000,6300,4,0.05,100,36000,34200.0,25300,8900.0,2025-01,Low (1-10%)
O00886,2025-01-15,C2095,West,Notebook,Stationery,150,65,3,0.1,40,450,405.0,235,170.0,2025-01,Low (1-10%)
O01111,2025-01-15,C0348,South,Notebook,Stationery,150,65,2,0.0,150,300,300.0,280,20.0,2025-01,None
O01382,2025-01-15,C1128,East,Keyboard,Electronics,1800,1000,1,0.2,100,1800,1440.0,1100,340.0,2025-01,High (>10%)
O01399,2025-01-15,C1431,West,Laptop,Electronics,50000,41000,1,0.2,40,50000,40000.0,41040,-1040.0,2025-01,High (>10%)
O01676,2025-01-15,C1591,South,Backpack,Accessories,1800,850,4,0.0,150,7200,7200.0,3550,3650.0,2025-01,None
O01772,2025-01-15,C2393,South,Office Chair,Furniture,6500,4300,3,0.0,40,19500,19500.0,12940,6560.0,2025-01,None
O02253,2025-01-15,C2193,North,Headphones,Electronics,2500,1350,4,0.05,40,10000,9500.0,5440,4060.0,2025-01,Low (1-10%)
O02569,2025-01-15,C0367,South,Office Chair,Furniture,6500,4300,3,0.1,40,19500,17550.0,12940,4610.0,2025-01,Low (1-10%)
O02882,2025-01-15,C2201,West,Headphones,Electronics,2500,1350,2,0.05,40,5000,4750.0,2740,2010.0,2025-01,Low (1-10%)
O02948,2025-01-15,C1153,South,Office Chair,Furniture,6500,4300,4,0.2,70,26000,20800.0,17270,3530.0,2025-01,High (>10%)
O03288,2025-01-15,C1762,East,Headphones,Electronics,2500,1350,3,0.1,100,7500,6750.0,4150,2600.0,2025-01,Low (1-10%)
O03665,2025-01-15,C0902,North,Desk,Furniture,9000,6300,3,0.0,70,27000,27000.0,18970,8030.0,2025-01,None
O03825,2025-01-15,C1741,East,Desk,Furniture,9000,6300,2,0.0,70,18000,18000.0,12670,5330.0,2025-01,None
O04276,2025-01-15,C0111,West,Pen Set,Stationery,250,110,1,0.3,40,250,175.0,150,25.0,2025-01,High (>10%)
O04283,2025-01-15,C0747,West,Headphones,Electronics,2500,1350,4,0.1,40,10000,9000.0,5440,3560.0,2025-01,Low (1-10%)
O04507,2025-01-15,C1520,North,Keyboard,Electronics,1800,1000,3,0.05,150,5400,5130.0,3150,1980.0,2025-01,Low (1-10%)
O04634,2025-01-15,C2297,North,Headphones,Electronics,2500,1350,3,0.05,150,7500,7125.0,4200,2925.0,2025-01,Low (1-10%)
O04800,2025-01-15,C1990,East,Desk,Furniture,9000,6300,1,0.05,70,9000,8550.0,6370,2180.0,2025-01,Low (1-10%)
O04903,2025-01-15,C1484,East,Desk,Furniture,9000,6300,1,0.0,150,9000,9000.0,6450,2550.0,2025-01,None
O05089,2025-01-15,C2114,South,Headphones,Electronics,2500,1350,1,0.2,70,2500,2000.0,1420,580.0,2025-01,High (>10%)
O00268,2025-01-16,C0659,West,Keyboard,Electronics,1800,1000,3,0.05,40,5400,5130.0,3040,2090.0,2025-01,Low (1-10%)
O00520,2025-01-16,C0614,North,Desk,Furniture,9000,6300,1,0.05,40,9000,8550.0,6340,2210.0,2025-01,Low (1-10%)
O01689,2025-01-16,C0640,South,Backpack,Accessories,1800,850,3,0.0,150,5400,5400.0,2700,2700.0,2025-01,None
O02028,2025-01-16,C1796,West,Backpack,Accessories,1800,850,1,0.0,40,1800,1800.0,890,910.0,2025-01,None
O02079,2025-01-16,C0553,North,Keyboard,Electronics,1800,1000,1,0.0,150,1800,1800.0,1150,650.0,2025-01,None
O02552,2025-01-16,C1893,West,Keyboard,Electronics,1800,1000,1,0.1,100,1800,1620.0,1100,520.0,2025-01,Low (1-10%)
O02645,2025-01-16,C1211,South,Office Chair,Furniture,6500,4300,1,0.2,150,6500,5200.0,4450,750.0,2025-01,High (>10%)
O04135,2025-01-16,C1113,North,Backpack,Accessories,1800,850,2,0.0,70,3600,3600.0,1770,1830.0,2025-01,None
O04252,2025-01-16,C0891,North,Office Chair,Furniture,6500,4300,4,0.2,40,26000,20800.0,17240,3560.0,2025-01,High (>10%)
O04648,2025-01-16,C2347,East,Laptop,Electronics,50000,41000,1,0.0,40,50000,50000.0,41040,8960.0,2025-01,None
O04684,2025-01-16,C1417,East,Laptop,Electronics,50000,41000,2,0.0,150,100000,100000.0,82150,17850.0,2025-01,None
O04737,2025-01-16,C1364,South,Laptop,Electronics,50000,41000,4,0.0,70,200000,200000.0,164070,35930.0,2025-01,None
O04925,2025-01-16,C1385,East,Keyboard,Electronics,1800,1000,4,0.1,150,7200,6480.0,4150,2330.0,2025-01,Low (1-10%)
O05710,2025-01-16,C1368,East,Pen Set,Stationery,250,110,3,0.1,40,750,675.0,370,305.0,2025-01,Low (1-10%)
O05772,2025-01-16,C0383,East,Headphones,Electronics,2500,1350,2,0.0,150,5000,5000.0,2850,2150.0,2025-01,None
O05974,2025-01-16,C0703,West,Laptop,Electronics,50000,41000,1,0.1,40,50000,45000.0,41040,3960.0,2025-01,Low (1-10%)
O00313,2025-01-17,C1371,North,Laptop,Electronics,50000,41000,1,0.1,70,50000,45000.0,41070,3930.0,2025-01,Low (1-10%)
O01161,2025-01-17,C0881,North,Desk,Furniture,9000,6300,4,0.1,100,36000,32400.0,25300,7100.0,2025-01,Low (1-10%)
O01190,2025-01-17,C2499,North,Laptop,Electronics,50000,41000,3,0.1,150,150000,135000.0,123150,11850.0,2025-01,Low (1-10%)
O01911,2025-01-17,C0082,East,Laptop,Electronics,50000,41000,1,0.0,100,50000,50000.0,41100,8900.0,2025-01,None
O02918,2025-01-17,C0284,East,Backpack,Accessories,1800,850,4,0.0,100,7200,7200.0,3500,3700.0,2025-01,None
O03364,2025-01-17,C1675,East,Pen Set,Stationery,250,110,3,0.1,40,750,675.0,370,305.0,2025-01,Low (1-10%)
O03541,2025-01-17,C1102,South,Notebook,Stationery,150,65,3,0.1,150,450,405.0,345,60.0,2025-01,Low (1-10%)
O03606,2025-01-17,C0886,East,Headphones,Electronics,2500,1350,1,0.2,150,2500,2000.0,1500,500.0,2025-01,High (>10%)
O04010,2025-01-17,C1940,South,Laptop,Electronics,50000,41000,3,0.2,100,150000,120000.0,123100,-3100.0,2025-01,High (>10%)
O04066,2025-01-17,C1412,North,Keyboard,Electronics,1800,1000,3,0.05,100,5400,5130.0,3100,2030.0,2025-01,Low (1-10%)
O04493,2025-01-17,C1209,West,Notebook,Stationery,150,65,3,0.2,100,450,360.0,295,65.0,2025-01,High (>10%)
O04839,2025-01-17,C0144,South,Pen Set,Stationery,250,110,3,0.0,100,750,750.0,430,320.0,2025-01,None
O04877,2025-01-17,C1022,North,Office Chair,Furniture,6500,4300,2,0.0,40,13000,13000.0,8640,4360.0,2025-01,None
O05329,2025-01-17,C2134,West,Headphones,Electronics,2500,1350,2,0.0,150,5000,5000.0,2850,2150.0,2025-01,None
O05403,2025-01-17,C0559,West,Notebook,Stationery,150,65,4,0.0,100,600,600.0,360,240.0,2025-01,None
O05860,2025-01-17,C0877,South,Notebook,Stationery,150,65,4,0.3,150,600,420.0,410,10.0,2025-01,High (>10%)
O05908,2025-01-17,C2425,North,Backpack,Accessories,1800,850,2,0.2,40,3600,2880.0,1740,1140.0,2025-01,High (>10%)
O00192,2025-01-18,C0937,North,Notebook,Stationery,150,65,4,0.0,150,600,600.0,410,190.0,2025-01,None
O00612,2025-01-18,C0223,East,Office Chair,Furniture,6500,4300,3,0.1,70,19500,17550.0,12970,4580.0,2025-01,Low (1-10%)
O00885,2025-01-18,C1569,North,Pen Set,Stationery,250,110,1,0.05,70,250,237.5,180,57.5,2025-01,Low (1-10%)
O01062,2025-01-18,C0686,South,Notebook,Stationery,150,65,4,0.2,100,600,480.0,360,120.0,2025-01,High (>10%)
O01396,2025-01-18,C0308,South,Desk,Furniture,9000,6300,1,0.1,150,9000,8100.0,6450,1650.0,2025-01,Low (1-10%)
O02789,2025-01-18,C2219,East,Laptop,Electronics,50000,41000,1,0.3,40,50000,35000.0,41040,-6040.0,2025-01,High (>10%)
O03053,2025-01-18,C1430,North,Pen Set,Stationery,250,110,4,0.2,100,1000,800.0,540,260.0,2025-01,High (>10%)
O03082,2025-01-18,C2367,West,Pen Set,Stationery,250,110,4,0.1,40,1000,900.0,480,420.0,2025-01,Low (1-10%)
O03893,2025-01-18,C1844,North,Office Chair,Furniture,6500,4300,3,0.05,70,19500,18525.0,12970,5555.0,2025-01,Low (1-10%)
O04348,2025-01-18,C1350,West,Headphones,Electronics,2500,1350,2,0.3,150,5000,3500.0,2850,650.0,2025-01,High (>10%)
O04352,2025-01-18,C2234,West,Desk,Furniture,9000,6300,2,0.1,40,18000,16200.0,12640,3560.0,2025-01,Low (1-10%)
O05222,2025-01-18,C0387,South,Backpack,Accessories,1800,850,1,0.3,40,1800,1260.0,890,370.0,2025-01,High (>10%)
O05278,2025-01-18,C1343,North,Pen Set,Stationery,250,110,4,0.1,100,1000,900.0,540,360.0,2025-01,Low (1-10%)
O05944,2025-01-18,C0976,North,Notebook,Stationery,150,65,3,0.0,150,450,450.0,345,105.0,2025-01,None
O00809,2025-01-19,C0380,South,Office Chair,Furniture,6500,4300,2,0.2,100,13000,10400.0,8700,1700.0,2025-01,High (>10%)
O01290,2025-01-19,C1571,North,Desk,Furniture,9000,6300,4,0.0,70,36000,36000.0,25270,10730.0,2025-01,None
O01611,2025-01-19,C0687,North,Pen Set,Stationery,250,110,4,0.0,100,1000,1000.0,540,460.0,2025-01,None
O02215,2025-01-19,C2453,North,Laptop,Electronics,50000,41000,1,0.2,70,50000,40000.0,41070,-1070.0,2025-01,High (>10%)
O02265,2025-01-19,C2342,North,Laptop,Electronics,50000,41000,4,0.1,150,200000,180000.0,164150,15850.0,2025-01,Low (1-10%)
O02708,2025-01-19,C1439,North,Keyboard,Electronics,1800,1000,4,0.0,70,7200,7200.0,4070,3130.0,2025-01,None
O03476,2025-01-19,C1101,East,Headphones,Electronics,2500,1350,4,0.0,70,10000,10000.0,5470,4530.0,2025-01,None
O04168,2025-01-19,C1444,South,Headphones,Electronics,2500,1350,4,0.3,40,10000,7000.0,5440,1560.0,2025-01,High (>10%)
O04301,2025-01-19,C1500,East,Keyboard,Electronics,1800,1000,4,0.2,40,7200,5760.0,4040,1720.0,2025-01,High (>10%)
O04532,2025-01-19,C2412,North,Headphones,Electronics,2500,1350,3,0.2,150,7500,6000.0,4200,1800.0,2025-01,High (>10%)
O05499,2025-01-19,C1982,South,Backpack,Accessories,1800,850,2,0.05,40,3600,3420.0,1740,1680.0,2025-01,Low (1-10%)
O00205,2025-01-20,C1369,North,Office Chair,Furniture,6500,4300,2,0.0,70,13000,13000.0,8670,4330.0,2025-01,None
O00327,2025-01-20,C0493,South,Headphones,Electronics,2500,1350,1,0.05,70,2500,2375.0,1420,955.0,2025-01,Low (1-10%)
O00828,2025-01-20,C2367,South,Backpack,Accessories,1800,850,3,0.05,100,5400,5130.0,2650,2480.0,2025-01,Low (1-10%)
O01360,2025-01-20,C1144,East,Keyboard,Electronics,1800,1000,3,0.1,150,5400,4860.0,3150,1710.0,2025-01,Low (1-10%)
O01954,2025-01-20,C2052,East,Office Chair,Furniture,6500,4300,2,0.3,100,13000,9100.0,8700,400.0,2025-01,High (>10%)
O01965,2025-01-20,C1429,South,Pen Set,Stationery,250,110,1,0.0,150,250,250.0,260,-10.0,2025-01,None
O02287,2025-01-20,C1002,West,Backpack,Accessories,1800,850,4,0.2,70,7200,5760.0,3470,2290.0,2025-01,High (>10%)
O02311,2025-01-20,C0357,South,Keyboard,Electronics,1800,1000,1,0.0,40,1800,1800.0,1040,760.0,2025-01,None
O02824,2025-01-20,C1844,East,Backpack,Accessories,1800,850,4,0.1,150,7200,6480.0,3550,2930.0,2025-01,Low (1-10%)
O03272,2025-01-20,C0007,North,Office Chair,Furniture,6500,4300,2,0.3,150,13000,9100.0,8750,350.0,2025-01,High (>10%)
O03884,2025-01-20,C0907,West,Office Chair,Furniture,6500,4300,3,0.2,100,19500,15600.0,13000,2600.0,2025-01,High (>10%)
O04238,2025-01-20,C0993,East,Laptop,Electronics,50000,41000,4,0.0,100,200000,200000.0,164100,35900.0,2025-01,None
O04370,2025-01-20,C0998,East,Desk,Furniture,9000,6300,3,0.2,70,27000,21600.0,18970,2630.0,2025-01,High (>10%)
O04414,2025-01-20,C0995,North,Notebook,Stationery,150,65,4,0.2,70,600,480.0,330,150.0,2025-01,High (>10%)
O04455,2025-01-20,C0392,North,Desk,Furniture,9000,6300,1,0.0,150,9000,9000.0,6450,2550.0,2025-01,None
O05049,2025-01-20,C0903,South,Keyboard,Electronics,1800,1000,3,0.2,150,5400,4320.0,3150,1170.0,2025-01,High (>10%)
O05093,2025-01-20,C2151,West,Laptop,Electronics,50000,41000,3,0.0,70,150000,150000.0,123070,26930.0,2025-01,None
O05287,2025-01-20,C0479,South,Keyboard,Electronics,1800,1000,1,0.0,150,1800,1800.0,1150,650.0,2025-01,None
O05400,2025-01-20,C0283,East,Pen Set,Stationery,250,110,2,0.05,150,500,475.0,370,105.0,2025-01,Low (1-10%)
O05520,2025-01-20,C0483,East,Desk,Furniture,9000,6300,1,0.1,40,9000,8100.0,6340,1760.0,2025-01,Low (1-10%)
O00276,2025-01-21,C0477,North,Office Chair,Furniture,6500,4300,1,0.0,150,6500,6500.0,4450,2050.0,2025-01,None
O00316,2025-01-21,C0108,West,Notebook,Stationery,150,65,2,0.1,40,300,270.0,170,100.0,2025-01,Low (1-10%)
O00838,2025-01-21,C2196,South,Headphones,Electronics,2500,1350,2,0.1,100,5000,4500.0,2800,1700.0,2025-01,Low (1-10%)
O01320,2025-01-21,C1061,South,Office Chair,Furniture,6500,4300,4,0.05,40,26000,24700.0,17240,7460.0,2025-01,Low (1-10%)
O03793,2025-01-21,C1163,South,Keyboard,Electronics,1800,1000,2,0.2,40,3600,2880.0,2040,840.0,2025-01,High (>10%)
O04113,2025-01-21,C0086,North,Headphones,Electronics,2500,1350,3,0.0,70,7500,7500.0,4120,3380.0,2025-01,None
O04120,2025-01-21,C2205,East,Laptop,Electronics,50000,41000,2,0.1,70,100000,90000.0,82070,7930.0,2025-01,Low (1-10%)
O04274,2025-01-21,C1385,North,Keyboard,Electronics,1800,1000,3,0.0,70,5400,5400.0,3070,2330.0,2025-01,None
O04771,2025-01-21,C0849,West,Keyboard,Electronics,1800,1000,1,0.0,100,1800,1800.0,1100,700.0,2025-01,None
O04930,2025-01-21,C1634,South,Headphones,Electronics,2500,1350,3,0.1,100,7500,6750.0,4150,2600.0,2025-01,Low (1-10%)
O04951,2025-01-21,C0970,West,Keyboard,Electronics,1800,1000,3,0.2,70,5400,4320.0,3070,1250.0,2025-01,High (>10%)
O05894,2025-01-21,C0134,West,Keyboard,Electronics,1800,1000,2,0.05,70,3600,3420.0,2070,1350.0,2025-01,Low (1-10%)
O00211,2025-01-22,C2208,West,Keyboard,Electronics,1800,1000,1,0.0,70,1800,1800.0,1070,730.0,2025-01,None
O00370,2025-01-22,C0497,East,Pen Set,Stationery,250,110,4,0.05,40,1000,950.0,480,470.0,2025-01,Low (1-10%)
O01530,2025-01-22,C0794,South,Backpack,Accessories,1800,850,2,0.1,70,3600,3240.0,1770,1470.0,2025-01,Low (1-10%)
O01919,2025-01-22,C0607,West,Office Chair,Furniture,6500,4300,2,0.0,150,13000,13000.0,8750,4250.0,2025-01,None
O02157,2025-01-22,C1000,West,Office Chair,Furniture,6500,4300,2,0.0,70,13000,13000.0,8670,4330.0,2025-01,None
O02293,2025-01-22,C0369,North,Headphones,Electronics,2500,1350,4,0.05,70,10000,9500.0,5470,4030.0,2025-01,Low (1-10%)
O02648,2025-01-22,C2326,South,Pen Set,Stationery,250,110,3,0.2,40,750,600.0,370,230.0,2025-01,High (>10%)
O02654,2025-01-22,C2421,South,Keyboard,Electronics,1800,1000,3,0.1,70,5400,4860.0,3070,1790.0,2025-01,Low (1-10%)
O03437,2025-01-22,C1881,North,Keyboard,Electronics,1800,1000,1,0.05,150,1800,1710.0,1150,560.0,2025-01,Low (1-10%)
O03457,2025-01-22,C2308,North,Pen Set,Stationery,250,110,2,0.1,150,500,450.0,370,80.0,2025-01,Low (1-10%)
O03953,2025-01-22,C2037,North,Notebook,Stationery,150,65,4,0.3,150,600,420.0,410,10.0,2025-01,High (>10%)
O05214,2025-01-22,C0556,North,Desk,Furniture,9000,6300,4,0.05,40,36000,34200.0,25240,8960.0,2025-01,Low (1-10%)
O05258,2025-01-22,C1028,South,Keyboard,Electronics,1800,1000,4,0.2,40,7200,5760.0,4040,1720.0,2025-01,High (>10%)
O05418,2025-01-22,C0089,East,Headphones,Electronics,2500,1350,4,0.1,150,10000,9000.0,5550,3450.0,2025-01,Low (1-10%)
O00249,2025-01-23,C2470,East,Pen Set,Stationery,250,110,3,0.3,40,750,525.0,370,155.0,2025-01,High (>10%)
O00416,2025-01-23,C0725,South,Notebook,Stationery,150,65,4,0.1,150,600,540.0,410,130.0,2025-01,Low (1-10%)
O00614,2025-01-23,C1733,North,Office Chair,Furniture,6500,4300,2,0.2,40,13000,10400.0,8640,1760.0,2025-01,High (>10%)
O01183,2025-01-23,C1862,North,Notebook,Stationery,150,65,3,0.0,70,450,450.0,265,185.0,2025-01,None
O01272,2025-01-23,C0658,West,Laptop,Electronics,50000,41000,4,0.0,40,200000,200000.0,164040,35960.0,2025-01,None
O01361,2025-01-23,C1468,West,Laptop,Electronics,50000,41000,2,0.2,40,100000,80000.0,82040,-2040.0,2025-01,High (>10%)
O01410,2025-01-23,C1147,North,Keyboard,Electronics,1800,1000,3,0.2,150,5400,4320.0,3150,1170.0,2025-01,High (>10%)
O01628,2025-01-23,C0265,North,Desk,Furniture,9000,6300,4,0.3,70,36000,25200.0,25270,-70.0,2025-01,High (>10%)
O02071,2025-01-23,C1252,West,Headphones,Electronics,2500,1350,3,0.0,100,7500,7500.0,4150,3350.0,2025-01,None
O02416,2025-01-23,C0102,East,Office Chair,Furniture,6500,4300,2,0.1,150,13000,11700.0,8750,2950.0,2025-01,Low (1-10%)
O04310,2025-01-23,C1560,South,Desk,Furniture,9000,6300,4,0.1,100,36000,32400.0,25300,7100.0,2025-01,Low (1-10%)
O04504,2025-01-23,C0346,North,Pen Set,Stationery,250,110,4,0.1,40,1000,900.0,480,420.0,2025-01,Low (1-10%)
O04944,2025-01-23,C2005,North,Pen Set,Stationery,250,110,2,0.1,150,500,450.0,370,80.0,2025-01,Low (1-10%)
O05141,2025-01-23,C0877,South,Office Chair,Furniture,6500,4300,4,0.1,40,26000,23400.0,17240,6160.0,2025-01,Low (1-10%)
O05618,2025-01-23,C2274,East,Headphones,Electronics,2500,1350,1,0.2,70,2500,2000.0,1420,580.0,2025-01,High (>10%)
O05800,2025-01-23,C0438,East,Office Chair,Furniture,6500,4300,2,0.0,150,13000,13000.0,8750,4250.0,2025-01,None
O00064,2025-01-24,C1140,West,Backpack,Accessories,1800,850,2,0.05,70,3600,3420.0,1770,1650.0,2025-01,Low (1-10%)
O00139,2025-01-24,C1477,South,Keyboard,Electronics,1800,1000,4,0.05,150,7200,6840.0,4150,2690.0,2025-01,Low (1-10%)
O00288,2025-01-24,C1601,South,Desk,Furniture,9000,6300,2,0.2,40,18000,14400.0,12640,1760.0,2025-01,High (>10%)
O00331,2025-01-24,C2123,East,Desk,Furniture,9000,6300,2,0.0,150,18000,18000.0,12750,5250.0,2025-01,None
O00531,2025-01-24,C0925,South,Desk,Furniture,9000,6300,2,0.3,150,18000,12600.0,12750,-150.0,2025-01,High (>10%)
O00632,2025-01-24,C1265,West,Keyboard,Electronics,1800,1000,3,0.1,150,5400,4860.0,3150,1710.0,2025-01,Low (1-10%)
O00835,2025-01-24,C0797,West,Pen Set,Stationery,250,110,4,0.0,100,1000,1000.0,540,460.0,2025-01,None
O00839,2025-01-24,C1536,West,Laptop,Electronics,50000,41000,1,0.0,150,50000,50000.0,41150,8850.0,2025-01,None
O01849,2025-01-24,C1376,West,Desk,Furniture,9000,6300,3,0.1,40,27000,24300.0,18940,5360.0,2025-01,Low (1-10%)
O01977,2025-01-24,C0198,South,Backpack,Accessories,1800,850,4,0.1,70,7200,6480.0,3470,3010.0,2025-01,Low (1-10%)
O02584,2025-01-24,C0668,South,Notebook,Stationery,150,65,2,0.0,150,300,300.0,280,20.0,2025-01,None
O03431,2025-01-24,C1902,North,Headphones,Electronics,2500,1350,3,0.1,100,7500,6750.0,4150,2600.0,2025-01,Low (1-10%)
O03518,2025-01-24,C0870,South,Backpack,Accessories,1800,850,2,0.2,40,3600,2880.0,1740,1140.0,2025-01,High (>10%)
O03831,2025-01-24,C1958,South,Backpack,Accessories,1800,850,4,0.0,40,7200,7200.0,3440,3760.0,2025-01,None
O03925,2025-01-24,C0705,West,Notebook,Stationery,150,65,3,0.1,40,450,405.0,235,170.0,2025-01,Low (1-10%)
O04031,2025-01-24,C1466,North,Desk,Furniture,9000,6300,3,0.2,100,27000,21600.0,19000,2600.0,2025-01,High (>10%)
O04901,2025-01-24,C2467,South,Keyboard,Electronics,1800,1000,3,0.0,70,5400,5400.0,3070,2330.0,2025-01,None
O04920,2025-01-24,C1379,West,Desk,Furniture,9000,6300,1,0.0,150,9000,9000.0,6450,2550.0,2025-01,None
O05104,2025-01-24,C1625,West,Office Chair,Furniture,6500,4300,1,0.2,100,6500,5200.0,4400,800.0,2025-01,High (>10%)
O05406,2025-01-24,C0526,West,Office Chair,Furniture,6500,4300,1,0.05,150,6500,6175.0,4450,1725.0,2025-01,Low (1-10%)
O05444,2025-01-24,C1233,North,Pen Set,Stationery,250,110,1,0.0,40,250,250.0,150,100.0,2025-01,None
O05477,2025-01-24,C0096,South,Keyboard,Electronics,1800,1000,4,0.0,100,7200,7200.0,4100,3100.0,2025-01,None
O05997,2025-01-24,C0272,South,Pen Set,Stationery,250,110,2,0.05,150,500,475.0,370,105.0,2025-01,Low (1-10%)
O00295,2025-01-25,C1830,North,Desk,Furniture,9000,6300,2,0.3,40,18000,12600.0,12640,-40.0,2025-01,High (>10%)
O00335,2025-01-25,C1839,East,Office Chair,Furniture,6500,4300,1,0.0,150,6500,6500.0,4450,2050.0,2025-01,None
O00661,2025-01-25,C1127,South,Headphones,Electronics,2500,1350,2,0.1,100,5000,4500.0,2800,1700.0,2025-01,Low (1-10%)
O02013,2025-01-25,C2090,East,Headphones,Electronics,2500,1350,4,0.05,150,10000,9500.0,5550,3950.0,2025-01,Low (1-10%)
O02425,2025-01-25,C2355,North,Keyboard,Electronics,1800,1000,3,0.2,70,5400,4320.0,3070,1250.0,2025-01,High (>10%)
O02470,2025-01-25,C1515,East,Headphones,Electronics,2500,1350,4,0.0,40,10000,10000.0,5440,4560.0,2025-01,None
O02666,2025-01-25,C0903,East,Desk,Furniture,9000,6300,4,0.2,150,36000,28800.0,25350,3450.0,2025-01,High (>10%)
O02704,2025-01-25,C0395,South,Pen Set,Stationery,250,110,2,0.1,40,500,450.0,260,190.0,2025-01,Low (1-10%)
O03275,2025-01-25,C1967,East,Headphones,Electronics,2500,1350,3,0.05,70,7500,7125.0,4120,3005.0,2025-01,Low (1-10%)
O04065,2025-01-25,C0360,South,Pen Set,Stationery,250,110,4,0.1,150,1000,900.0,590,310.0,2025-01,Low (1-10%)
O04749,2025-01-25,C0637,North,Pen Set,Stationery,250,110,4,0.05,40,1000,950.0,480,470.0,2025-01,Low (1-10%)
O05204,2025-01-25,C0127,East,Notebook,Stationery,150,65,1,0.1,100,150,135.0,165,-30.0,2025-01,Low (1-10%)
O05213,2025-01-25,C2416,North,Office Chair,Furniture,6500,4300,1,0.1,70,6500,5850.0,4370,1480.0,2025-01,Low (1-10%)
O05492,2025-01-25,C1004,East,Pen Set,Stationery,250,110,3,0.05,40,750,712.5,370,342.5,2025-01,Low (1-10%)
O00009,2025-01-26,C1275,East,Headphones,Electronics,2500,1350,3,0.0,70,7500,7500.0,4120,3380.0,2025-01,None
O00131,2025-01-26,C2388,North,Desk,Furniture,9000,6300,1,0.1,100,9000,8100.0,6400,1700.0,2025-01,Low (1-10%)
O00145,2025-01-26,C1060,North,Backpack,Accessories,1800,850,4,0.2,150,7200,5760.0,3550,2210.0,2025-01,High (>10%)
O00287,2025-01-26,C1162,West,Headphones,Electronics,2500,1350,1,0.05,70,2500,2375.0,1420,955.0,2025-01,Low (1-10%)
